heavy_test_7_1,1257360525,1257368953,4
heavy_test_8_0,1257360525,1257369129,4
heavy_test_8_1,1257360525,1257369406,4
heavy_test_9_0,1257360525,1257369639,4
heavy_test_9_1,1257360525,1257369865,4
heavy_test_10_0,1257360525,1257370098,4
heavy_test_10_1,1257360525,1257370280,4
heavy_test_11_0,1257360525,1257370551,4
heavy_test_11_1,1257360525,1257370731,4
heavy_test_12_0,1257360525,1257371007,4
heavy_test_12_1,1257360525,1257371231,4
heavy_test_13_0,1257360525,1257371465,4
heavy_test_13_1,1257360525,1257371668,4
heavy_test_14_0,1257360525,1257371932,4
heavy_test_14_1,1257360525,1257372787,4
heavy_test_15_0,1257362934,1257374418,4
heavy_test_15_1,1257363219,1257374418,4
heavy_test_16_0,1257363909,1257379400,4
heavy_test_16_1,1257364326,1257379400,4
heavy_test_17_0,1257364602,1257379400,4
heavy_test_17_1,1257364828,1257379400,4
heavy_test_18_0,1257363452,1257374418,4
heavy_test_18_1,1257364310,1257379400,4
heavy_test_19_0,1257364998,1257379400,4
heavy_test_19_1,1257365013,1257379400,4
heavy_test_20_0,1257362762,1257374418,4
heavy_test_20_1,1257365288,1257379400,4
heavy_test_21_0,1257366142,1257379400,4
heavy_test_21_1,1257366158,1257379400,4
heavy_test_22_0,1257366433,1257379400,4
heavy_test_22_1,1257366666,1257379400,4
heavy_test_23_0,1257366836,1257379400,4
heavy_test_23_1,1257367122,1257379400,4
heavy_test_24_0,1257367351,1257382500,4
heavy_test_24_1,1257362535,1257374418,4
heavy_test_25_0,1257363640,1257379400,4
heavy_test_25_1,1257367351,1257382500,4
heavy_test_26_0,1257367975,1257382500,4
heavy_test_26_1,1257367990,1257382500,4
heavy_test_27_0,1257368266,1257382500,4
heavy_test_27_1,1257368953,1257382500,4
heavy_test_28_0,1257369113,1257382500,4
heavy_test_28_1,1257362949,1257374418,4
heavy_test_29_0,1257360820,1257372787,4
heavy_test_29_1,1257369129,1257382500,4
heavy_test_30_0,1257369406,1257382500,4
heavy_test_30_1,1257367574,1257382500,4
heavy_test_31_0,1257369639,1257382644,4
heavy_test_31_1,1257369639,1257382932,4
heavy_test_32_0,1257363624,1257379400,4
heavy_test_32_1,1257369865,1257383101,4
heavy_test_33_0,1257370098,1257383567,4
heavy_test_33_1,1257370264,1257383567,4
heavy_test_34_0,1257370551,1257389979,4
heavy_test_34_1,1257361039,1257374418,4
heavy_test_35_0,1257370716,1257389979,4
heavy_test_35_1,1257365512,1257379400,4
heavy_test_36_0,1257365512,1257379400,4
heavy_test_36_1,1257365971,1257379400,4
heavy_test_37_0,1257364142,1257379400,4
heavy_test_37_1,1257365743,1257379400,4
heavy_test_38_0,1257371007,1257389979,4
heavy_test_38_1,1257371231,1257389979,4
heavy_test_39_0,1257371231,1257389979,4
heavy_test_39_1,1257366850,1257379400,4
heavy_test_40_0,1257367805,1257382500,4
heavy_test_40_1,1257370280,1257383770,4
heavy_test_41_0,1257368721,1257382500,4
heavy_test_41_1,1257368492,1257382500,4
heavy_test_42_0,1257368492,1257382500,4
heavy_test_42_1,1257370731,1257389979,4
heavy_test_43_0,1257360540,1257372787,4
heavy_test_43_1,1257360524,1257362535,4
heavy_test_44_0,1257360525,1257362762,4
heavy_test_44_1,1257360525,1257362949,4
heavy_test_45_0,1257360525,1257363219,4
heavy_test_45_1,1257360525,1257363452,4
heavy_test_46_0,1257360525,1257363640,4
heavy_test_46_1,1257360525,1257363909,4
heavy_test_47_0,1257360525,1257364142,4
heavy_test_47_1,1257360525,1257364326,4
heavy_test_48_0,1257360525,1257364602,4
heavy_test_48_1,1257360525,1257364828,4
heavy_test_49_0,1257360525,1257365013,4
heavy_test_49_1,1257360525,1257365288,4
heavy_test_50_0,1257360525,1257365512,4
heavy_test_50_1,1257360525,1257365743,4
heavy_27_0,1258044827,1258044908,5
heavy_27_1,1258044827,1258044908,5
heavy_27_2,1258045474,0,5
heavy_27_3,1258045474,0,5
heavy_28_0,1258046563,1258046983,4
heavy_28_1,1258046943,1258046983,4
heavy_29_0,1258046943,1258046983,4
heavy_29_1,1258046943,1258046983,4
heavy_28_2,1258047052,1258047137,4
heavy_28_3,1258047052,1258047137,4
heavy_29_2,1258047052,1258047137,4
heavy_29_3,1258047052,1258047137,4
heavy_30_0,1258047188,1258047234,3
heavy_30_1,1258047188,1258047234,3
heavy_30_2,1258047265,1258047343,3
heavy_30_3,1258047265,1258047343,3
heavy_31_0,1258047265,1258047343,3
heavy_31_1,1258047265,1258047343,3
heavy_31_2,1258047418,1258047509,3
heavy_31_3,1258047418,1258047509,3
heavy_32_0,1258047599,1258047614,3
heavy_32_1,1258047599,1258047614,3
heavy_32_2,1258047630,1258047700,3
heavy_32_3,1258047630,1258047700,3
heavy_33_0,1258048193,1258048472,3
heavy_33_1,1258048193,1258048472,3
heavy_test3_1_0,1258049586,0,5
heavy_test3_1_1,1258049586,0,5
heavy_test3_2_0,1258049586,0,5
heavy_test3_2_1,1258049586,0,5
heavy_test3_3_0,1258049586,0,5
heavy_test3_3_1,1258049586,0,5
heavy_test3_4_0,1258049586,0,5
heavy_test3_4_1,1258049586,0,5
heavy_test3_5_0,1258049586,0,5
heavy_test3_5_1,1258049586,0,5
heavy_test3_6_0,1258049586,0,5
heavy_test3_6_1,1258049586,0,5
heavy_test3_7_0,1258049586,0,5
heavy_test3_7_1,1258049586,0,5
heavy_test3_8_0,1258049586,0,5
heavy_test3_8_1,1258049697,0,5
heavy_test3_9_0,1258049697,0,5
heavy_test3_9_1,1258049697,0,5
heavy_test3_10_0,1258049697,0,5
heavy_test3_10_1,1258049697,0,5
heavy_test3_11_0,1258049697,0,5
heavy_test3_11_1,1258049697,0,5
heavy_test3_12_0,1258049697,0,5
heavy_test3_12_1,1258049697,0,5
heavy_test3_13_0,1258049697,0,5
heavy_test3_13_1,1258049697,0,5
heavy_test3_14_0,1258049697,0,5
heavy_test3_14_1,1258049697,0,5
heavy_test3_15_0,1258049697,0,5
heavy_test3_15_1,1258049729,0,5
heavy_test3_16_0,1258049729,0,5
heavy_test3_16_1,1258049729,0,5
heavy_test3_17_0,1258049729,0,5
heavy_test3_17_1,1258049729,0,5
heavy_test3_18_0,1258049729,0,5
heavy_test3_18_1,1258049729,0,5
heavy_test3_19_0,1258049729,0,5
heavy_test3_19_1,1258049729,0,5
heavy_test3_20_0,1258049729,0,5
heavy_test3_20_1,1258049729,0,5
heavy_test3_21_0,1258049729,0,5
heavy_test3_21_1,1258049541,0,5
heavy_test3_22_0,1258049541,0,5
heavy_test3_22_1,1258049541,0,5
heavy_test3_23_0,1258049541,0,5
heavy_test3_23_1,1258049541,0,5
heavy_test3_24_0,1258049541,0,5
heavy_test3_24_1,1258049541,0,5
heavy_test3_25_0,1258049541,0,5
heavy_test3_25_1,1258049541,0,5
heavy_test3_26_0,1258049541,0,5
heavy_test3_26_1,1258049541,0,5
heavy_test3_27_0,1258049541,0,5
heavy_test3_27_1,1258049541,0,5
heavy_test3_28_0,1258049541,0,5
heavy_test3_28_1,1258049541,0,5
heavy_test3_29_0,1258049541,0,5
heavy_test3_29_1,1258049541,0,5
heavy_test3_30_0,1258049541,0,5
heavy_test3_30_1,1258049541,0,5
heavy_test3_31_0,1258049541,0,5
heavy_test3_31_1,1258049541,0,5
heavy_test3_32_0,1258049541,0,5
heavy_test3_32_1,1258049570,0,5
heavy_test3_33_0,1258049570,0,5
heavy_test3_33_1,1258049570,0,5
heavy_test3_34_0,1258049570,0,5
heavy_test3_34_1,1258049570,0,5
heavy_test3_35_0,1258049570,0,5
heavy_test3_35_1,1258049570,0,5
heavy_test3_36_0,1258049570,0,5
heavy_test3_36_1,1258049570,0,5
heavy_test3_37_0,1258049570,0,5
heavy_test3_37_1,1258049570,0,5
heavy_test3_38_0,1258049570,0,5
heavy_test3_38_1,1258049570,0,5
heavy_test3_39_0,1258049570,0,5
heavy_test3_39_1,1258049570,0,5
heavy_test3_40_0,1258049570,0,5
heavy_test3_40_1,1258049570,0,5
heavy_test3_41_0,1258049570,0,5
heavy_test3_41_1,1258049570,0,5
heavy_test3_42_0,1258049570,0,5
heavy_test3_42_1,1258049570,0,5
heavy_test3_43_0,1258049570,0,5
heavy_test3_43_1,1258049697,0,5
heavy_test3_44_0,1258049697,0,5
heavy_test3_44_1,1258049697,0,5
heavy_test3_45_0,1258049697,0,5
heavy_test3_45_1,1258049697,0,5
heavy_test3_46_0,1258049697,0,5
heavy_test3_46_1,1258049697,0,5
heavy_test3_47_0,1258049697,0,5
heavy_test3_47_1,1258049586,0,5
heavy_test3_48_0,1258049586,0,5
heavy_test3_48_1,1258049586,0,5
heavy_test3_49_0,1258049586,0,5
heavy_test3_49_1,1258049586,0,5
heavy_test3_50_0,1258049586,0,5
heavy_test3_50_1,1258049586,0,5
heavy_34_0,1258127482,1258129147,4
heavy_34_1,1258127482,1258129357,4
heavier1_0,1258127971,1258128124,7
heavier1_1,1258127971,1258128124,7
heavier2_0,1258127971,1258128124,7
heavier2_1,1258127971,1258128124,7
heavier3_0,1258127971,1258128124,7
heavier3_1,1258127971,1258128193,7
heavier4_0,1258127971,1258128193,7
heavier4_1,1258127971,1258128193,7
heavier5_0,1258127971,1258128193,7
heavier5_1,1258127896,1258128055,7
heavier6_0,1258127896,1258128055,7
heavier6_1,1258127896,1258128055,7
heavier7_0,1258127896,1258128055,7
heavier7_1,1258127896,1258128055,7
heavier8_0,1258127896,1258128055,7
heavier8_1,1258127896,1258128055,7
heavier9_0,1258127971,1258128193,7
heavier9_1,1258127971,1258128055,7
heavier10_0,1258127971,1258128055,7
heavier10_1,1258127971,1258128055,7
heavier11_0,1258127880,1258128055,7
heavier11_1,1258127880,1258128055,7
heavier12_0,1258127880,1258128055,7
heavier12_1,1258127880,1258128055,7
heavier13_0,1258127880,1258128055,7
heavier13_1,1258127812,1258127971,7
heavier14_0,1258127812,1258127971,7
heavier14_1,1258127812,1258127971,7
heavier15_0,1258127812,1258127971,7
heavier15_1,1258127812,1258127971,7
heavier16_0,1258127812,1258127971,7
heavier16_1,1258127864,1258127986,7
heavier17_0,1258127864,1258127986,7
heavier17_1,1258127864,1258127986,7
heavier18_0,1258127864,1258127986,7
heavier18_1,1258127864,1258127986,7
heavier19_0,1258127864,1258127986,7
heavier19_1,1258127864,1258128055,7
heavier20_0,1258127880,1258128055,7
heavier20_1,1258127880,1258128055,7
heavier21_0,1258127971,1258128124,7
heavier21_1,1258127971,1258128124,7
heavier22_0,1258127971,1258128124,7
heavier22_1,1258127760,1258127796,7
heavier23_0,1258127760,1258127796,7
heavier23_1,1258127760,1258127796,7
heavier24_0,1258127760,1258127796,7
heavier24_1,1258127760,1258127796,7
heavier25_0,1258127760,1258127812,7
heavier25_1,1258127760,1258127812,7
heavier26_0,1258127760,1258127812,7
heavier26_1,1258127760,1258127812,7
heavier27_0,1258127760,1258127812,7
heavier27_1,1258127760,1258127812,7
heavier28_0,1258127760,1258127832,7
heavier28_1,1258127760,1258127832,7
heavier29_0,1258127760,1258127832,7
heavier29_1,1258127760,1258127832,7
heavier30_0,1258127760,1258127832,7
heavier30_1,1258127760,1258127832,7
heavier31_0,1258127760,1258127832,7
heavier31_1,1258127760,1258127848,7
heavier32_0,1258127760,1258127848,7
heavier32_1,1258127760,1258127848,7
heavier33_0,1258127760,1258127848,7
heavier33_1,1258127760,1258127848,7
heavier34_0,1258127760,1258127864,7
heavier34_1,1258127760,1258127864,7
heavier35_0,1258127760,1258127864,7
heavier35_1,1258127760,1258127864,7
heavier36_0,1258127760,1258127864,7
heavier36_1,1258127760,1258127880,7
heavier37_0,1258127796,1258127880,7
heavier37_1,1258127796,1258127880,7
heavier38_0,1258127796,1258127896,7
heavier38_1,1258127796,1258127896,7
heavier39_0,1258127796,1258127896,7
heavier39_1,1258127796,1258127896,7
heavier40_0,1258127796,1258127896,7
heavier40_1,1258127832,1258127971,7
heavier41_0,1258127832,1258127971,7
heavier41_1,1258127832,1258127971,7
heavier42_0,1258127832,1258127971,7
heavier42_1,1258127832,1258127971,7
heavier43_0,1258127832,1258127971,7
heavier43_1,1258127832,1258127971,7
heavier44_0,1258127832,1258127971,7
heavier44_1,1258127832,1258127971,7
heavier45_0,1258127832,1258127971,7
heavier45_1,1258127832,1258127971,7
heavier46_0,1258127848,1258127971,7
heavier46_1,1258127848,1258127971,7
heavier47_0,1258127848,1258127971,7
heavier47_1,1258127848,1258127971,7
heavier48_0,1258127848,1258127971,7
heavier48_1,1258127848,1258127971,7
heavier49_0,1258127848,1258127971,7
heavier49_1,1258127971,1258128124,7
heavier50_0,1258127779,1258127880,7
heavier50_1,1258127779,1258127880,7
heavy_35_0,1258127971,1258128055,7
heavy_35_1,1258127971,1258128055,7
heavy_36_0,1258127971,1258128055,7
heavy_36_1,1258127971,1258128055,7
heavy_37_0,1258127971,1258128124,7
heavy_37_1,1258127971,1258128124,7
heavy_38_0,1258127971,1258128124,7
heavy_38_1,1258127971,1258128124,7
heavy_39_0,1258127971,1258128124,7
heavy_39_1,1258127971,1258128124,7
heavy_40_0,1258127971,1258128124,7
heavy_40_1,1258127971,1258128124,7
heavy_41_0,1258127971,1258128124,7
heavy_41_1,1258127971,1258128124,7
heavy_42_0,1258127971,1258128124,7
heavy_42_1,1258127971,1258128124,7
heavy_43_0,1258137119,1258137603,7
heavy_43_1,1258137135,1258137603,7
heavier210_0,1258137018,1258137056,7
heavier210_1,1258137018,1258137056,7
heavier211_0,1258137018,1258137056,7
heavier211_1,1258137018,1258137056,7
heavier212_0,1258137018,1258137056,7
heavier212_1,1258137018,1258137056,7
heavier213_0,1258137018,1258137056,7
heavier213_1,1258137018,1258137071,7
heavier214_0,1258137018,1258137071,7
heavier214_1,1258137018,1258137071,7
heavier215_0,1258137018,1258137071,7
heavier215_1,1258137018,1258137087,7
heavier216_0,1258137018,1258137087,7
heavier216_1,1258137018,1258137087,7
heavier217_0,1258137018,1258137087,7
heavier217_1,1258137018,1258137087,7
heavier218_0,1258137018,1258137087,7
heavier218_1,1258137018,1258137103,7
heavier219_0,1258137018,1258137103,7
heavier219_1,1258137018,1258137103,7
heavier220_0,1258137018,1258137103,7
heavier220_1,1258137018,1258137103,7
heavier221_0,1258137018,1258137119,7
heavier221_1,1258137018,1258137119,7
heavier222_0,1258137018,1258137119,7
heavier222_1,1258137018,1258137119,7
heavier223_0,1258137018,1258137119,7
heavier223_1,1258137018,1258137135,7
heavier224_0,1258137018,1258137135,7
heavier224_1,1258137018,1258137135,7
heavier225_0,1258137018,1258137135,7
heavier225_1,1258137018,1258137135,7
heavier226_0,1258137018,1258137160,7
heavier226_1,1258137018,1258137160,7
heavier227_0,1258137018,1258137160,7
heavier227_1,1258137018,1258137160,7
heavier228_0,1258137018,1258137160,7
heavier228_1,1258137018,1258137160,7
heavier229_0,1258137018,1258137160,7
heavier229_1,1258137018,1258137160,7
heavier230_0,1258137018,1258137160,7
heavier230_1,1258137018,1258137187,7
heavier231_0,1258137018,1258137187,7
heavier231_1,1258137018,1258137187,7
heavier232_0,1258137018,1258137187,7
heavier232_1,1258137018,1258137187,7
heavier233_0,1258137018,1258137187,7
heavier233_1,1258137018,1258137187,7
heavier234_0,1258137018,1258137187,7
heavier234_1,1258137018,1258137187,7
heavier235_0,1258137033,1258137273,7
heavier235_1,1258137033,1258137273,7
heavier236_0,1258137033,1258137273,7
heavier236_1,1258137033,1258137273,7
heavier237_0,1258137033,1258137273,7
heavier237_1,1258137033,1258137273,7
heavier238_0,1258137033,1258137273,7
heavier238_1,1258137033,1258137273,7
heavier239_0,1258137033,1258137273,7
heavier239_1,1258137033,1258137273,7
heavier240_0,1258137033,1258137273,7
heavier240_1,1258137033,1258137273,7
heavier241_0,1258137033,1258137273,7
heavier241_1,1258137033,1258137273,7
heavier242_0,1258137033,1258137273,7
heavier242_1,1258137033,1258137273,7
heavier243_0,1258137033,1258137343,7
heavier243_1,1258137034,1258137343,7
heavier244_0,1258137034,1258137343,7
heavier244_1,1258137034,1258137343,7
heavier245_0,1258137034,1258137343,7
heavier245_1,1258137034,1258137343,7
heavier246_0,1258137034,1258137343,7
heavier246_1,1258137034,1258137343,7
heavier247_0,1258137034,1258137343,7
heavier247_1,1258137034,1258137343,7
heavier248_0,1258137034,1258137343,7
heavier248_1,1258137034,1258137343,7
heavier249_0,1258137034,1258137343,7
heavier249_1,1258137071,1258137411,7
heavier250_0,1258137071,1258137411,7
heavier250_1,1258137071,1258137411,7
heavier2_1_0,1258137071,1258137411,7
heavier2_1_1,1258137071,1258137411,7
heavier2_2_0,1258137071,1258137411,7
heavier2_2_1,1258137071,1258137411,7
heavier2_3_0,1258137071,1258137411,7
heavier2_3_1,1258137071,1258137411,7
heavier2_4_0,1258137119,1258137481,7
heavier2_4_1,1258137119,1258137481,7
heavier2_5_0,1258137119,1258137481,7
heavier2_5_1,1258137119,1258137481,7
heavier2_6_0,1258137119,1258137481,7
heavier2_6_1,1258137119,1258137481,7
heavier2_7_0,1258137119,1258137481,7
heavier2_7_1,1258137119,1258137481,7
heavier2_8_0,1258137119,1258137481,7
heavier2_8_1,1258137119,1258137603,7
heavier2_9_0,1258137135,1258137603,7
heavier2_9_1,1258137135,1258137603,7
heavier2_10_0,1258137160,1258137603,7
heavier2_10_1,1258137160,1258137603,7
heavier2_11_0,1258137160,1258137603,7
heavier2_11_1,1258137160,1258137603,7
heavier2_12_0,1258137160,1258137603,7
heavier2_12_1,1258137160,1258137603,7
heavier2_13_0,1258137160,1258137603,7
heavier2_13_1,1258137160,1258137603,7
heavier2_14_0,1258137160,1258137603,7
heavier2_14_1,1258137160,1258137603,7
heavier2_15_0,1258137056,1258137343,7
heavier2_15_1,1258137056,1258137343,7
heavier2_16_0,1258137056,1258137343,7
heavier2_16_1,1258137056,1258137343,7
heavier2_17_0,1258137056,1258137343,7
heavier2_17_1,1258137056,1258137343,7
heavier2_18_0,1258137056,1258137343,7
heavier2_18_1,1258137056,1258137343,7
heavier2_19_0,1258137056,1258137343,7
heavier2_19_1,1258137056,1258137343,7
heavier2_20_0,1258137056,1258137411,7
heavier2_20_1,1258137056,1258137411,7
heavier2_21_0,1258137056,1258137411,7
heavier2_21_1,1258137056,1258137411,7
heavier2_22_0,1258137056,1258137411,7
heavier2_22_1,1258137103,1258137481,7
heavier2_23_0,1258137103,1258137481,7
heavier2_23_1,1258137103,1258137481,7
heavier2_24_0,1258137103,1258137481,7
heavier2_24_1,1258137103,1258137481,7
heavier2_25_0,1258137103,1258137481,7
heavier2_25_1,1258137103,1258137481,7
heavier2_26_0,1258137103,1258137481,7
heavier2_26_1,1258137103,1258137481,7
heavier2_27_0,1258137103,1258137481,7
heavier2_27_1,1258137160,1258137603,7
heavier2_28_0,1258137033,1258137204,7
heavier2_28_1,1258137033,1258137204,7
heavier2_29_0,1258137033,1258137204,7
heavier2_29_1,1258137033,1258137204,7
heavier2_30_0,1258137033,1258137204,7
heavier2_30_1,1258137033,1258137204,7
heavier2_31_0,1258137033,1258137273,7
heavier2_31_1,1258137033,1258137273,7
heavier2_32_0,1258137033,1258137273,7
heavier2_32_1,1258137033,1258137273,7
heavier2_33_0,1258137033,1258137273,7
heavier2_33_1,1258137033,1258137273,7
heavier2_34_0,1258137160,1258137603,7
heavier2_34_1,1258137160,1258137603,7
heavier2_35_0,1258137160,1258137603,7
heavier2_35_1,1258137160,1258137603,7
heavier2_36_0,1258137087,1258137411,7
heavier2_36_1,1258137087,1258137411,7
heavier2_37_0,1258137087,1258137411,7
heavier2_37_1,1258137087,1258137411,7
heavier2_38_0,1258137087,1258137411,7
heavier2_38_1,1258137087,1258137411,7
heavier2_39_0,1258137087,1258137411,7
heavier2_39_1,1258137087,1258137411,7
heavier2_40_0,1258137087,1258137411,7
heavier2_40_1,1258137087,1258137481,7
heavier2_41_0,1258137087,1258137481,7
heavier2_41_1,1258137087,1258137481,7
heavier2_42_0,1258137087,1258137481,7
heavier2_42_1,1258137160,1258137603,7
heavier2_43_0,1258137160,1258137603,7
heavier2_43_1,1258137160,1258137603,7
heavier2_44_0,1258137160,1258137603,7
heavier2_44_1,1258137160,1258137603,7
heavier2_45_0,1258137160,1258137603,7
heavier2_45_1,1258137187,1258137603,7
heavier2_46_0,1258137135,1258137603,7
heavier2_46_1,1258137135,1258137603,7
heavier2_47_0,1258137135,1258137603,7
heavier2_47_1,1258137135,1258137603,7
heavier2_48_0,1258137135,1258137603,7
heavier2_48_1,1258137135,1258137603,7
heavier2_49_0,1258137135,1258137603,7
heavier2_49_1,1258137135,1258137603,7
heavier2_50_0,1258137135,1258137603,7
heavier2_50_1,1258137071,1258137411,7
heavy_27_4,1258146747,1258146821,7
heavy_27_5,1258146747,1258146821,7
heavy_27_6,1258146886,1258146960,7
heavy_27_7,1258146886,1258146960,7
heavy_test3_21_2,1258151946,1258238373,7
heavy_test3_22_2,1258151946,1258238373,7
heavy_test3_22_3,1258151946,1258238373,7
heavy_test3_23_2,1258151946,1258238373,7
heavy_test3_23_3,1258151946,1258238373,7
heavy_test3_24_2,1258151946,1258238373,7
heavy_test3_24_3,1258151946,1258238373,7
heavy_test3_25_2,1258151946,1258238373,7
heavy_test3_25_3,1258151946,1258238373,7
heavy_test3_26_2,1258151946,1258238373,7
heavy_test3_26_3,1258151946,1258238373,7
heavy_test3_27_2,1258151946,1258238373,7
heavy_test3_27_3,1258151946,1258238373,7
heavy_test3_28_2,1258151946,1258238373,7
heavy_test3_28_3,1258151946,1258238373,7
heavy_test3_29_2,1258151946,1258238373,7
heavy_test3_29_3,1258151946,1258238373,7
heavy_test3_30_2,1258151946,1258238373,7
heavy_test3_30_3,1258151946,1258238373,7
heavy_test3_31_2,1258151946,1258238373,7
heavy_test3_31_3,1258151946,1258238373,7
heavy_test3_32_2,1258151946,1258238373,7
heavy_test3_32_3,1258151946,1258238373,7
heavy_test3_33_2,1258151946,1258238373,7
heavy_test3_33_3,1258151946,1258238373,7
heavy_test3_34_2,1258151946,1258238373,7
heavy_test3_34_3,1258151946,1258238373,7
heavy_test3_35_2,1258151946,1258238373,7
heavy_test3_35_3,1258151946,1258238373,7
heavy_test3_36_2,1258151946,1258238373,7
heavy_test3_36_3,1258151946,1258238373,7
heavy_test3_37_2,1258151946,1258238373,7
heavy_test3_37_3,1258151946,1258238373,7
heavy_test3_38_2,1258151946,1258238373,7
heavy_test3_38_3,1258151946,1258238373,7
heavy_test3_39_2,1258151946,1258238373,7
heavy_test3_39_3,1258151946,1258238373,7
heavy_test3_40_2,1258151946,1258238373,7
heavy_test3_40_3,1258151946,1258238373,7
heavy_test3_41_2,1258151946,1258238373,7
heavy_test3_41_3,1258151946,1258238373,7
heavy_test3_42_2,1258151946,1258238373,7
heavy_test3_42_3,1258151946,1258238373,7
heavy_test3_43_2,1258151946,1258238373,7
heavy_test3_1_2,1258151946,1258238373,7
heavy_test3_1_3,1258154673,1258154749,4
heavy_test3_2_2,1258154673,1258154749,4
heavy_test3_2_3,1258154673,1258154749,4
heavy_test3_3_2,1258154673,1258154749,4
heavy_test3_3_3,1258151490,1258237919,6
heavy_test3_4_2,1258151490,1258237919,6
heavy_test3_4_3,1258151490,1258237919,6
heavy_test3_5_2,1258151490,1258237919,6
heavy_test3_5_3,1258151490,1258237919,6
heavy_test3_6_2,1258151490,1258237919,6
heavy_test3_6_3,1258151490,1258237919,6
heavy_test3_7_2,1258151490,1258237919,6
heavy_test3_7_3,1258151490,1258237919,6
heavy_test3_8_2,1258151490,1258237919,6
heavy_test3_47_2,1258151490,1258237919,6
heavy_test3_48_2,1258151490,1258237919,6
heavy_test3_48_3,1258151490,1258237919,6
heavy_test3_49_2,1258151490,1258237919,6
heavy_test3_49_3,1258151490,1258237919,6
heavy_test3_50_2,1258151490,1258237919,6
heavy_test3_50_3,1258151490,1258237919,6
heavy_test3_8_3,1258151490,1258237919,6
heavy_test3_9_2,1258151490,1258237919,6
heavy_test3_9_3,1258151490,1258237919,6
heavy_test3_10_2,1258151490,1258237919,6
heavy_test3_10_3,1258151490,1258237919,6
heavy_test3_11_2,1258151490,1258237919,6
heavy_test3_11_3,1258151490,1258237919,6
heavy_test3_12_2,1258151490,1258237919,6
heavy_test3_12_3,1258151490,1258237919,6
heavy_test3_13_2,1258151490,1258237919,6
heavy_test3_13_3,1258151490,1258237919,6
heavy_test3_14_2,1258151490,1258237919,6
heavy_test3_14_3,1258151490,1258237919,6
heavy_test3_15_2,1258151490,1258237919,6
heavy_test3_43_3,1258151490,1258237919,6
heavy_test3_44_2,1258151491,1258237919,6
heavy_test3_44_3,1258151491,1258237919,6
heavy_test3_45_2,1258151491,1258237919,6
